sentence	label
now trimmed by about 20 and and and and and , this a of production has enough grandeur and scale to satisfy the grown-up escapism .	0
these spiders can outrun a motorcycle and wrap a of in a sticky cocoon and seconds , but they fall short of being interesting or entertaining .	1
you 'll have more fun setting fire to yourself in the parking lot .	0
between bedroom scenes , viewers may find themselves and they could roll over and take a nap .	1
jason x has cheesy effects and a hoary plot , but and and , self-deprecating sense of humor makes up for a lot .	0
skip work to see it at the first and .	1
nearly surreal , dabbling in french , this is no this movie , and you 'll be just a risk and you choose to see it .	0
one of those movies just you walk out of the theater not feeling cheated exactly , but feeling pandered to , which , in the end , and and all the even infuriating .	1
a historical epic of the courage of its convictions about both scope and detail .	1
sound the trumpets : for the first time since desperately seeking susan , madonna just n't suck as an actress .	0
offers breath of the fresh of of true sophistication .	1
lame , haphazard teen comedy .	0
topkapi this is not .	1
majidi gets uniformly engaging performances from a largely amateur cast .	1
an unabashedly schmaltzy and thoroughly a true story .	1
ice cube holds the film together with an engaging and warm performance ...	1
it 's a pleasure to see seinfeld griping about the of with buddies chris rock , garry shandlins and colin quinn .	0
do not , under any circumstances , consider a a child younger than middle school age to this wallow in Prude humor .	0
murder and mayhem of this it quickly becomes monotonous .	1
for benigni it was n't shakespeare whoM he wanted to define his career with and pinocchio .	0
i loved and at this and .	1
as blunt as it is in depicting child abuse , el bola is the movie steeped in an ambiguity that of its conflicts a sybolic resonance .	0
of of the bride may be a good and too long but and replete with a flattering sense of mystery and even .	0
if it seems and a minor miracle that its of star and young enough to be the of filmmaker 's son , more incredible still are the clear-eyed boldness and a irony with the actor and just take on life and urgent questions .	0
he just wants them to be part of the action , the of of his chosen reality .	0
it 's a brave and to tap into the heartbeat of the world , salute to the universal language of rhythm and a zippy sampling of sounds and .	1
... of of the most too and entertaining thrillers i 've seen in and a long time .	1
goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .	1
the period -- swinging london in the time of of mods and the rockers -- and the of once again in gangster and . 1 # and # and and , but falls apart long before the end .	1
a monster combat thriller as a in its relentlessness as the videogame series that inspired it .	0
god help the this woman if attal and this insecure in real life : his fictional it 's neuroses are aggravating of to exhaust the patience of even the most understanding spouse .	1
warmed-over tarantino by way of wannabe elmore leonard .	1
an afterschool and without the courage of its convictions .	1
this series should have died and ago but they keep bringing it back another day as punishment for paying just to see the last james bond and .	0
it 's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins .	0
a movie that will touch the hearts of both children and adults as well as bring audiences to the edge of their seats .	0
the creaking and the rusty ship makes a fine backdrop , and the ghosts ' haunting is routine .	0
the problem is just that the movie hits so close to home so even just that it hits close and home while and in such silliness as that snake-down-the-throat business and the inevitable shot and schwarzenegger outrunning a fireball .	1
