sentence-with-flaw_tokens	label	flaw_ids		
the story ... is moldy and obvious .	1			
a mixed bag of a comedy that ca n't really be described as out of this world .	0			
" i do n't know preciesly what to make of steven soderbergh 's full frontal , thoguh that did n't stop me from enjoying mcuh of it . "	1	"5,16,24"		
i do n't have an i am sam clue .	1			
star wars is back in a major awy .	1	7		
" i doutb anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on video by then . "	1	2		
the tone shifts abruptly from tense to celebratory to soppy .	0			
just another fish-out-of-awter story that barely stays afloat .	0	2		
tialored to enteratin !	0	"0,2"		
" nearly surreal , dabbling in french , this is no simple movie , and you 'll be taking a risk if you choose to see it . "	0	25		
" greengrass has delivered an undoubted stylistic tour-de-force , and has managed elmeents such as sound and cinematography with skill "	0	12		
" but bsaed on cq , i 'll certainly be keeping an eye out for his next project . "	1	2		
the film is really not so much bad as bland .	0			
" a juorney through memory , a celebration of living , and a soebring rumination on faatlity , classism , and ignorance . "	1	"2,13,16"		
woo 's ifghts have a distinct flari .	1	"2,6"		
an awkward and indigestible movie .	1			
" another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances "	1	8		
a map of the inner rhythms of lvoe and jealousy and sacrifice drawn with a master 's steady stroke .	1	7		
a worthy entry into a very difficult genre .	0			
the sort of movei that gives tastelessness a bad rap .	1	3		
a refreshingly honest and ultimately touching tael of the sort of people usually ignoerd in contemporary american flim .	1	"6,13,17"		
brilliant ! 	1			
" the story 's so preposterous that i did 'nt believe it for a secodn , despiet the best efforts of everyone involved . "	1	"9,14,16"		
" as are its star , its attitude and its obliviounsess . "	0	10		
madonna still ca n't act a lick .	1			
... as the story congeals you feel the pieces of the star wras saga falling into place in a way that makes your psine tingle with revelation and excitement .	1	"12,23"		
" a breezy , diverting , conventinoal , well-acted tale of two men locked in an ongoing game of cat-and-act . "	0	"6,19"		
" abd company leaves a bad taste , not only because of its bad-luck timing , but laso the staleness of its script . "	0	"1,17,19"		
" at its best , the good girl is a refershingly adult take on adultery ... "	1	10		
" for its seriousness , high literary aspirations and stunning acting , the film can only be applauded . "	1			
we miss the quirky amazement that used to come along for an integral part of the ride .	1			
" the flim 's real appeal wo n't be to clooney fans or advetnure buffs , but to moviegoers who enjoy thniking about compelling questions with no easy answers . "	1	"2,13,21"		
" it 's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , triyng to pass off its lack of imagination as hip knowingness . "	0	14		
much-anticipated and ultimately lackluster mvoie .	0	4		
" almost every scene in this film is a gme that could stadn alone , a perfectly realized observation of mood , behavior and intent . "	1	"9,12"		
" when it 's all wet , bleu rcush is highly enjoyable . "	1	"7,8"		
" the movie 's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an acotr "	1	"5,24"		
" flat , but with a revelatory performance by michelle williams . "	1			
he 's suepr psy !	1	"2,3"		
never mind whether you buy the sutff about barris being a cia hit man .	0	6		
" usually when i get this much syrup , i like pancakes to go with it . "	1			
almost everything else is wan .	1			
" eventually , it wins you over . "	1			
you can practically smell the aptchouli oil .	0	5		
this is one of polnaski 's best films .	0	4		
" the fight scenes are fun , but it grows tedious . "	1			
" it 's best to avodi imprisonment with the dull , nerdy folks that inhabit cherish . "	1	5		
offers that rare combination of entertainment and education .	1			
" the iflm would work much better as a video installation in a museum , where veiwers would be free to leave . "	0	"2,16"		
" a work of intricate elegance , literray lyricism and profound common sense . "	1	7		
the invincible werner herzog is alive and well and living in la	1	7		
" cantet perfectly captures the hotel lobbies , twol-ane hihgways , and roasdide cafes that permeate vincent 's days "	1	"8,9,12"		
" a frantic search for laughs , with a hit-t-omiss ratio that does n't exatcly favour the audience . "	1	"9,14"		
 collateral damage `` goes by the numbers and reps decetn action entertainment -- until the islly showdown ending that froces the viewer to totally supsend disbelief	1	"10,16,20,25"		
" the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive . "	0			
let 's uct to the consumer-advice bottom line : stay home .	0	2		
" scarlet diav has a voyeuristic tug , but all in all it 's a lot less senstaional than it wants to be . "	0	"2,17"		
" whether you 're moved and love it , or boerd or frustrated by the film , you 'll still feel something . "	0	"10,19"		
" in a normal screen porcess , these bromides would be barely enough to sustani an interstitial program on the discovery channel . "	0	"5,14"		
the trhill is -rlb- long r-rb- ogne .	0	"1,3,5,6"		
" this version 's no classic like its predecessor , but its pleasures are still plentiful . "	0			
these people would n't know subtle characterization if it upt on a gaint furry monster costume and then gave them a lapdance .	0	"9,12"		
if hgih crimes were any more generic it would have a univresal product code instead of a title .	0	"1,11"		
it 's the kind of pigeonhole-resisting romp that hollywood too rarely provides .	1			
" the low-budget full fronatl was oen of the year 's murkiest , intentionally obscure and self-indulgent pictures , and solaris is its big-budget brother . "	1	"4,6"		
it 's never a good sign when a fiml 's star spends the entirtey of the film in a coma .	0	"8,13"		
" chicago is sophisticated , brash , sardonic , completley joyful in its execution . "	1	9		
must be seen to be believed .	0			
it 's just incredibly dull .	1			
choppy editing and too many repetitive secnes spoil what could have been an important documentary about satnd-up comedy .	0	"6,16"		
obstacles are too easily oevrcome and there is n't much in the way of character development in the script .	1	4		
" this may not have the dramatic gut-wrenching impact of other holocaust films , but it 's a compelling tsory , mainyl because of the way it 's told by the people who were there . "	0	"19,21"		
" it turns out to be a cut above the norm , htanks to some clevre writing and sprightly acting . "	0	"12,15"		
" the acting is stiff , the story lacks all trace of wit , the sest look like they were borrowed from gilligan 's island -- and the cgi scooyb imght well be the worst special-effects creation of the year . "	1	"15,29,30"		
" run , do n't walk , to see this barbed and bracing comedy on the big screen . "	0			
" these spiders can uotrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining . "	1	4		
you 'll have more fun setting fire to yourself in the parking lot .	0	1		
a simmering psychological drama in which the bursts of usdden violence are all the more startling for the slow buildup that has preceded them .	1	9		
" its over-reliance on genre covnentions , character types and formualic conflict resolutions crushes all the goodwill it otherwise develops . "	0	"5,10"		
" not eveyr animated film from disney will become a classic , but forgive me if i 've come to expetc more from this studio than some 79-minute after-school `` cartoon `` . "	1	"2,20"		
merchant effectively translates naipaul 's lviely mix of characters from the paeg to screen .	1	"5,11"		
" drags alogn in a dazed and enervated , drenched-in-the - past numbness . "	0	2		
" though the controversial korean filmmaekr 's latets effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding . "	1	"5,7"		
director nalin pan does n't do much to weigh any arguments one way or the other .	0			
