sentence-with-flaw_tokens	label	flaw_ids		
" it 's really yet another anemic and formulaivc lethal weapon-derived buddy-cop movie , trying to fpass off its lackl of imagination as hip knowingness . "	0	"8,16,19"		
a modest and messy metaphysical thriller offering more questions than answers .	0			
" this is n't just the cliffsndotes version of nicholas wnickleby , it 's the cliffsnotes with peages missping . "	1	"6,10,17,18"		
" for danyone who grew up on disney 's 1950 # # # treasure island , or remembers the 1934 victor fleming classic , this one feels like an impostor . "	0	2		
" although very much like the first movie based on j.k. rowling 's phenomenal fantasy besti sellers , this seucond go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude . "	1	"15,19"		
an uneven film dealing with too many problems to be taken seriously .	0			
an intermittently plqeasing but mostly routibne effort .	1	"2,5"		
the picture is a primer on what htappens when lnack of know-how mixes with lpack of give-a-damn .	0	"7,9,14"		
i like the new footagce and still love the old stuff .	1	4		
everywhere the camera looks there is something worth seeing .	1			
" it is a knickass , dense sci-fi action tahriller hybrid that delivers and then some . "	0	"4,9"		
" it 's -lrb- ricci 's -rrb- best workx yet , this girl-woman who sincerely believes she can thtwart the world 's ymisery with blind good will . "	1	"8,18,22"		
" a recipe for cinematic disaster ... part quentin tarantino , part guy rditchie , and part 1960s spy spoof , it 's all bad . "	0	13		
" but here 's the real damn : it is n't funny , either . "	0			
" the chabrms of willful ecwcentricity , at least as evidenced by this latest cinematic essay , are beginning to wear a bit thin . "	1	"2,5"		
" a smart , sweet and playful romantic comedy . "	0			
an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u.se. relocation cfamps to keep their hopes alive in 1975 .	1	"14,16"		
a devianft topical comedy which is funny from start to finish .	0	1		
" hbartleby is a one-joke movie , and a bad joke at that . "	1	1		
" if it tried to do anything more , it would fail and perhaps exploded , but at this level of manic whimsy , it is just about right . "	0	14		
for caine lovers only .	1			
the actors are forced to grapple with hazy motivations that never come into focus .	1			
" an impossible romance , but we root for the patronized iranian lad . "	1			
" romanek kekeps the film constantly tautu ... reflecting the character 's instability with a metaphorical vwisual style and an unnerving , heartbeatu-like score . "	0	"2,6,16,22"		
hands down the year 's most thought-provoking film .	0			
" unfortunately , as a writer , mr. montias is n't nearly as lgood to his crew as he is as a director or actor . "	0	13		
friday after next has the same problem that nexyt friday did -- it 's called where 's chris tucker when you need him ?	1	8		
it 's the kind of pigeonhsole-resisting romp that hollywood too rarely provides .	0	5		
" like a tone-deaf singer at a benefit concert , john q. is a bad mohvie apperaring on behalf of a good cause . "	0	"15,16"		
nothing more than a mediolcre trifle .	0	4		
" the colyd and dreary weather is a perfecat metaphor for the movie itself , which contains few laughs and not muclh drama . "	1	"2,8,21"		
an enchanting film that presents an audacious tour of the past and takes kwithin its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .	0	13		
a worthy entry into a very dilfficult genre .	1	6		
this is art piaying homage to art .	0	3		
" a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in lifei is love . "	0	17		
the caartoon that is n't really good enough to be on afternoony tv is now a movie that is n't really good enough to be in theaters .	1	"1,11"		
all the well-meaningness in the world ca n'kt eraset the fact that the beliyever feels like a 1l2-step program for the jewishj nazi .	0	"7,8,13,17,21"		
" wasabi is slightb efare indeed , with the entire project having the feel of something tossed off quickly -lrb- like one of hubert 's punches -rrb- , but it should go down smoothly lenough with popcorn . "	0	"3,4,34"		
" safe xconduct , however ambitious and well-intentioned , fails to fhit the eentertainment bull 's - eye . "	0	"2,11,13"		
" with youthful high spirits , tautou remains captivating throughout michele 's religious and romantic quests , and she is backed by a likable cast . "	0			
" like most sequels , it takes what worked last time , repeats it and adds more caharacters , more stunts , more situff in attempt to camouflage its sameness . "	0	"17,23"		
" pryor lite , with half the demons , half the qdaring , much less talent , mmany fewerr lafughs . "	0	"11,17,18,19"		
" the film is painfully authentic , and the performances of the young players are uttesrly convincing . "	0	15		
" leave it to rfohmer , now 82 , to find a way to bend current technique to the service of a visiion of the past that is faithful to both architectural wglories and commandinfg open spaces of the cityy as it was more than two centuries ago . "	1	"4,22,32,34,39"		
" as elegantly crafted as it aoften is , anderson 's movie is essentially a one-trick pony that , hampered by an undeveloped script , ultimately pultls up lame . "	0	"6,26"		
but some unexpected zigs and zags heldp .	1	6		
disturbing and brilliant documentary .	0			
has a shambling cfharm ... a cheerfully inconsequential diversion .	1	3		
writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and pfear .	0	20		
this is n't a `` friday `` worth waiting for .	1			
an unabashedly schmaltzy and thoroughly enjoyable true story .	1			
it 's absolutely spooky how lillard channels the shagster ripght down to the original scasey kasem-furnished voice .	0	"9,14"		
" though a bit of a patrchwork in script and production , a glossy , rich green , environment almost makes the picture work . "	1	6		
de nioro may enjwoy the same free rvide from critics afforded to clint eastwood in the lazyp bloodwork .	0	"1,3,7,16"		
" although based on a real-life personq , john , in the movie , is a rather dull person to be stuck with for two houers . "	1	"6,25"		
" a lousy moviue that 's not merely unwatchable , but also unlistenable . "	1	3		
" as expected , sayzles ' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strongy iperformances . "	1	"4,25,26"		
" a graceless , witless attempt at mating some like it hot with the wwii espionage thriller . "	1			
" as with too many studio pics , plot mechanics get in the way of what should be the lighter-than-air adventure . "	0			
all this turns out to be neither funny nor provocative - only dull .	0			
star wars is back in a major way .	1			
" working from elliott 's memoiro , rohmer fashions the sort of delicate , articulate character - and - relationship study he 's favormed for decades . "	0	"5,23"		
" do not , under any circumstances , consider takinga a child younger than middle school age to this walglow in crude humor . "	1	"9,19"		
" it 's orften faintly amusing , but the probxlems of the characters never become important to us , and the stotry nevers takes hold . "	0	"3,9,21,22"		
" this limp gender-bender-baller from a first-time director and rookie screenwrister steals whoplesale from that 1982 's tootsie , forgextting only to retain a single laugh . "	0	"10,12,19"		
" it turns out to be a cut above the norm , thanks to some mclever wrbiting and sprightly acting . "	0	"15,16"		
would seem to have a lock on the title of ugliest movie of the year .	0			
gets under the skin of a man who has just lost his wife .	1			
" an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . "	1			
" the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension . "	1			
boring we did n't .	1			
" ... ambition is in sphort supply in the cinema , and egoyan tackles his themes and explores his characters ' crises with serjiousness and compassion . "	0	"5,23"		
watching it is rayther like an overlong visit from a large gmroup of your relatives .	1	"3,11"		
" this concoction , so bizarre to the adult mind , is actually a cbharming triumph where its intended under-12 audience is concerned . "	1	14		
