sentence	label	ids
it 's almost impossible not to be moved by the movie 's depiction of sacrifice and its stirring epilogue in post-soviet russia .	1	-1
... always remains moviugly genuine .	1	3
her delivery and timing are flawless .	1	-1
if this dud had been made in thj '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins .	0	7
an irresistible combination of rousing goaod story set on a truly grand scale .	1	5
bubba ho-tep is h wonderful film with a bravura lead performance by bruce campbell that does n't dXeserve to leave the building until everyone is aware of it .	1	3,17
... too gory to be a comeXy and toD silly to be an effective horror fIilm .	0	6,8,15
but he loses his focXus whes he concentrates on any single person .	0	4,5
feels like si different movies fighting each other for attention .	0	2
led by griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .	1	-1
its laczk of quality earns it ba place alongside those other two recent dumas botch-jobs , Yhe man in the iron mask and the musketeer .	0	1,6,16
can see where this dumbed-down concoction is going .	0	-1
i 'Lm not suggesting that you actually see it , unless you 're the kind of person who has seen every wim wenders film of the '70s .	0	1,21,22
kaufman creates an eerie sense oH not only bering Yhere at the time of thmese events but the very night Xatthew was illed .	1	5,8,9,14,20,22
the year 's happiest surprise , a movie that deals wih a real subject in an always surprising way .	1	10
suffers from rambling , repetitive dialogue and xhe visual drabness endemic to digital video .	0	7
what you get with empire is da amovie you 've seen many times before H repackaged Eas new material because there is a latino in the lead .	0	6,7,14,16
a didactic and dull documentary glorifying software anarchy .	0	6
i jaust did n't care as much for the story .	0	1
marisa tomei is good , but just a kiss is just a mess .	0	-1
that zhang wuld make such a strainingly cute film -- wiqth a blind orphan at its center , no less -- indicatee where hi ambitions have wandered .	1	2,10,21,23
there is Xnot aan ouce of honesty Nin the entire production .	0	2,3,4,7
a hidXous a , confusing spectacle , one that ay well puD the naibl in th cPffin of any futurS rice adaptations .	0	1,2,3,9,11,13,15,16,19
the ending is a cop-out .	0	-1
it further declres is director , zhang yan of showr s as Ga boGdly experimental , contemporary stylist with a brighpt future .	1	2,3,9,10,12,13,20
ecks this onpe off your must-see lilst .	0	2,6
this overproduced and generally disappointing effort is n't likely to rouse the rush hour crowd	0	-1
the bourne identity is what summer scZeen escapism used to be in the decades when it was geared more Oto grownups .	1	6,18,19
like those to rome , all roads in the banger sisters inevitably leRd to a joke about hawn s breasts , which constanty threaen to upstage the woman Jporting them .	0	12,18,22,23,28
marvelous , merry and , yes , melancholy film .	1	-1
in its ragged , cheap and unassuming way thn movie works .	1	8
it in not a mass-market entertainment but an uncompromisine atempt by oe artist to think about another	1	1,8,9,11
will proably stay mn the shadow of its two older more accessible qatsW sblings .	0	1,3,12,13
a perverse little truffle , dainty psychological terro on the outside wRith a creamy filling of familial jeaQlousy and unrepentant domestic psychopathy .	1	7,11,17
an incredibly clever and superbly paced caper filled with scams within scams within scams .	1	-1
sadly , heitt 's forte is leaning forward while wearing low-cut gowns , not making snappy comebacks k .	0	2,17,18
began life as a computcer game , then morphed into a movie -- a bad one L Vof course .	0	4,16,17
but fans should have fun meeting G brand-new porkemon called celebi .	1	6,8
disney 's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem .	1	10
all the necessary expositiyn prevents thye picture from rising above your generic and 'n ' sandal adventure .	0	3,5,13,14,15
arnold q 's jump fros littlCe screJn to big will leave frowns on more than a few faXces .	0	1,2,4,5,6,17
extremely confusing .	0	-1
scores a few points for doing what t does with r dDdicated ad good-hearted professionalism V .	1	7,10,11,12,15,16
rambles on in a disjointd , substandard fashion from one poorly executved action sequrnce to the next .	0	4,11,13
if you love motown mDusic , you 'll love this documentary .	1	4
but that 's just the problem with it - the director has n't added enough Sf his own ingredients .	0	15
the result is soemn and horrifying , yet strangely detached	0	3
feeSl bpd for king who 's honestly trying , and schwartzman , who 's shot himself hin the fot .	0	0,1,16,18
rain is a small treasure , enveloping the viewer in F literal and spiritual torpor that is anything but cathartic .	1	10
a simple , sometimes madeningly slow film that has just enyugh charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of crmativity within .	0	4,10,31
a refreshing korean film about fiSve female high mschool frieOds who face an uphill battle when they try to take their relationships into deeper wates .	1	5,8,9,24
branagh m in his most forceful non-shakespeare screen performance , grounds Beven the softest moments in the angry revolt of his wit .	1	1,10,11
a sweet-natured reconsideration oSf one Sof san francisco 's most vital , if least widely recognized , creative fountainheads .	1	3,5
like its two predecessors , 1983 's koyaanisqatsi an 1988 's powaqqatsi F the cinematic collage naqoyqatsi could be te most navel-gazing film ever .	0	8,12,19
the film is just a big , gorgeous , mind-blowing , breath-taking mess .	1	-1
an uneven film dealing with oo many roblems Oo be taken seriously .	0	5,7,8
demme 's loose Vpproach kills the sEspense	0	3,6
how did it ever get made ?	0	-1
the best thing the film does is to shojw us not only what that mind looks like , but how the creative process iJtself operates v .	1	8,14,23,25,26
she must have Va vejy strong back .	1	3,4
too close to phantom menace for comfort .	0	-1
the truth is that te truth about charlie gets increasingly tiresome l .	0	4,11,12
as blunt as it fis in depictvng child abuse , el bola is a movie steeped in n ambiguity that lends its conflicts symbolic resonance .	1	4,6,17
just like hearst 's enormous yacht , it 's slow and unwieldy and takes a long tbme to reach its destinatiOon .	0	16,20
compelling revenge thriller , though somewhat weakened by a miscast leading lady .	1	-1
is this progress ?	0	-1
nothing plot-wise is worth e-mailing home about .	0	-1
oune oaf those rarxe , exhilarating cinematic delights that gets even better in hindsight , as you mull over ts every nuance in your mind O .	1	0,1,3,19,25,26
the movie gets muted awnd routine .	0	4
i admired this work a lot .	1	-1
it 's often faintly amusing , but tCe problems of the characters never becoms important to us , and the story never takgs hold .	0	7,13,22
if you 're like me , a sucker for good old fashion romance and someone who shamelessly loves to eat , then moptly martha offers all the perfect ingredients to morY than satisfy your appetite .	1	22,30
there are weird resonances between actor and role here , and they 're not axactly flattering .	0	14
there 's something fundamental missing from this story : something or someone to care about .	0	10
offers a breath of the fresh air of tpue sophistication B	1	8,10
complain all the time about seeing the same ideas repeated in jilms over anTd over agmain , but the bourne iBentity proves that a fresh take is always possible .	1	11,13,15,20
the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patiencKe under pressure .	1	20
an eccentric little comic\/thriller deeply in love with its own quirky personality .	1	-1
finally B a gene movie that delivers -- ix a couple of genreG , no lPss .	1	1,3,8,12,15
for all its alleged youthful fire , xxgx is no less subservient to bpond ' tired formula of guns , girls nd gadgetis while brandishing a new action hero .	0	7,13,14,21,22
rather quickly , the film falls Into a soothing formula of brotherly confluict and reconciliation .	1	12
son of the bride may be good half-hour tho long but comes replete with a flattering sense of mystery and quietness .	0	8
nervy aXd senBitive , it taps into genuine artistic befuddlement , and at tse same time presents a scathing indictment of wHhat drives hllywood .	1	1,2,13,21,23
merchant effectively translates naipaul 's lively mix of characters from the page to screen .	1	11
instead of kicking off the intrigue and suspense and mystery of th whlole thing , hart 's war , lie the t. louis rams in the super bowl , waits unil after halftime to get started .	0	11,12,19,30
having neer been a huge fan of dickens M 800-page nogel , it surprised me how much pleasure i had watching mcgrath 's version q .	1	1,8,9,10,24,25
whil the mystehry surrounding the Wnature of the boat 's malediction remains intriguing enough to sustain mild interest , the pictue refuses to offer much accompanying sustenance in the wUay of characterization , humor or plain old popcorn fun .	0	0,2,5,10,20,29
