sentence-with-flaw_tokens	label	flaw_ids		
" a comprehensive and provocative ilm -- one that pushe the boundaries of biography , and challeges its audience . "	1	"5,9,16"		
succeeds in providing a disquiet world the long-dreaded completion of the plice academy series .	0	11		
well worth the time .	0			
" i sw knockaround guys yestrday , and already the detail have faded like photographs from the spanish-aerican ar ... it 's so unmemorable that it turned my ballpoint notes to invisible ink . "	1	"2,5,10,17,18"		
gets under the skin of a man who has just lost his wife .	0			
" a graceless , witless attempt at matig some like it hot with the wwii espinage thriller . "	1	"7,15"		
this is how you use special effect .	0	6		
" it 's really yet another anemic and formulaic lthal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness . "	1	9		
" you have to pay attention to follow all the storis , but they 're each interesting . "	0	10		
acieves a sort of filmic epiphany that rvels in the true potential of the edium .	1	"0,7,14"		
a cumbersome and cliche-ridden movie greased with every emotioal device known to ma .	1	"8,12"		
" this extremly unfunny ilm clocks in at 80 # # # minutes , but feels twice as long . "	0	"2,4"		
" occasionally funny and consistently odd , and it works reasonably well as a sar vehicle for zhao . "	1	14		
" oe of the most haunting , viciously honest coming-of-age films in recent memory . "	0	1		
" merely as a technical , logistical feat , russian ark marks a cinemaic milestone . "	0	13		
" smith profiles five extraorinary american homes , and because the owners seem ully aware of the uss and abuses of fame , it 's a pleasure to enjoy their ccentricities . "	1	"4,13,17,30"		
" there are a few stabs at absurdist comedy .. but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty . "	0	9		
director nalin pan does n't do muc to weigh any arguments one way or the other .	1	6		
" the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively fimed that you can almost taste the desiccated air . "	0	29		
" their film falters , however , in its adherence to the disney philosophy of required poignancy , a salute that i 'd hopd the movie would aoid . "	1	"23,27"		
it 's difficult to say whether the tuxeo is more boring or emarrassing -- i 'm preared to cal it a raw .	0	"7,12,16,18,21"		
" with a ast that includes some of the top actors working in independent ilm , lovey & amazing ivolves us because it is so incisive , so bleakly amusing about how we go about our lives . "	1	"3,14,16,19"		
" nai stuffs the film with dancing , henna , ornamentation , and group song , but her narrative clichés and telegraphed episodes smell of ol soap opera . "	1	"1,25"		
" very solid , very watchable first feature for diector peter sherdan "	1	"9,11"		
" nicolas philibert observes lie insie a one-roo schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year . "	0	"4,5,7"		
" lovingly choreographed bloodshed taking place in a pristine movie neverland , bascally . "	0	12		
" this is oe of the most isually stunning and tematically moving epics in recent mmory , and in spite of numerou minor flaws , scorsese 's best in more than a decade . "	0	"3,7,10,15,21"		
" a mawkish , implausible platonic romance that makes chaplin 's city lights seem dispassionate by comparison . "	1			
a worthy tribute to a reat humanitarian and her vibrant ` co-stars . 	0	5		
jirí hubac 's script is a gem .	0			
-lrb- broomfield -rrb- ucovers a story powerful enouh to leave the creen izzling with intrigue .	0	"3,7,11,12"		
" an intimate , good-huored ethnic comey like numerous others but uts deeper than expcted . "	1	"4,6,11,14"		
binoce and magimel are perfect in these roes .	0	"0,7"		
" writer/director john mckay ignites some charming chemistry between kate and ed but , when he veers into sodde melodrama , punctuated by violin , it 's disastrous and kate 's jealous femle friends ecome downright despicable . "	1	"1,11,18,23,32,34"		
" feels less ike it 's about teenagers , than it was written by teenagers . "	0	3		
" rich in dtail , gorgeously shot and beatifully acted , les destinees is , in its quiet , epic way , daring , nventive and rereshingly unuual . "	0	"3,8,24,26,27"		
fans of the animated wildlife adventure show will be in warthog heaven ; others need not necessarily apply .	1			
" this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a nw software program spit out the screenplay . "	0	19		
" while the isle is both preposterous and thoroughly misogynistic , its istas are incredibly beautiful to ook at . "	0	"12,17"		
extremely confusing .	0			
" leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open space of the city as it was more than two centuries ago . "	0	36		
" zhang yimou delivers warm , genuine character who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones . "	0	7		
" when it 's on dry land , thoug , this surfer-girl melodrama starts gasping like a beachd groupe . "	0	"8,17,18"		
" it 's a brave attempt to tap into the heartbeat of the world , a salue to the universal language of rhythm and a zippy sampling of sounds . "	0	16		
despeately unfunny when it tris to makes us laugh and desperately unsuspenseful when it tries to make us jup out of our seats .	1	"0,4,18"		
take care of my cat offers a refreshingly different slie of asin cinma .	0	"9,11,12"		
" newton draws our attention like a magnet , and acts circles arond her etter known co-star , mark wahlberg . "	1	"12,14"		
" reign of fire may be little more than another platter of reheated aliens , but it 's still pretty tasty . "	0			
it 's solid and affecting and exactly as thought-prvoking as it should be .	1	8		
" suggests puns about ingredients and soup and somebody being off their noodle , but et 's just sa the ingrediets do n't quite add up to a mal . "	0	"15,18,20,28"		
" windtalkers blows this way and that , but there 's no mistaking the filmmaker in the tall grass , true to himself . "	1			
" as a singular character study , it 's perfect . "	1			
" ... an unimaginative , nasty , gliby cynical piece of ork . "	0	"7,11"		
... a poignant and powerful narrative that reveals that reading writin and arithmetic are not the only subjects to lean in life .	1	"10,19"		
" all the characters are stereotypes , and their interaction is numingly preditable . "	0	"11,12"		
" instead of accurately accounting a terrible true story , the film 's more determined to become the next texas cainsaw masacre . "	1	"20,21"		
" does what a fie documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it ully and allows the large implications of the journey to sink in unobtrusively . "	1	"4,22,26"		
" the film has just enough of everything -- re-enactments , archival footae , talking-head interviews -- and the music is simply sublime . "	1	12		
" the hurs make you examine your own life in much the same way its chaacters do , and the experience is pofound . "	1	"2,3,15,22"		
" an intelligent , earnest , intimate ilm that drops the ball only when it pauses for blunt exposition to make ure you 're getting its metaphysical point . "	0	"7,21"		
a fairly by-th-books blend of action and romance with sprinklings of intentional and unintentional comedy .	0	2		
automatically pegs itself for the straight-to-video sci-fi rental shelf .	1			
" it 's a humble effor , but spiced with wry humor and genuine pathos , especially between morgan and redgrave . "	0	5		
" the filmmakers juggle and juxtapos three story lines but fail to come up with one cogent point , unless it 's that life tinks , especialy for sensitive maried women who really love other women . "	1	"5,24,26,29"		
